SQLDATE,Partner,QuadClass
20260213,USA,3
20260213,USA,3
20260213,USA,4
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,IRN,3
20260214,IRN,3
20260214,SAU,4
20260214,SAU,4
20260214,USA,3
20260214,USA,3
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,3
20260214,USA,4
20260214,USA,4
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260213,DEU,3
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260214,USA,4
20260214,CZE,4
20260214,IRN,3
20260214,IRN,3
20260214,IRN,3
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260115,USA,3
20260214,DNK,3
20260214,DNK,3
20260214,DNK,3
20260214,DNK,4
20260214,DNK,4
20260214,EUR,3
20260214,EUR,3
20260214,EUR,3
20260115,USA,4
20260214,CUB,3
20260214,CUB,3
20260214,CUB,3
20260214,DNK,3
20260214,DNK,4
20260214,EUR,3
20260214,IRN,3
20260214,GBR,3
20260214,IRN,3
20260214,IRN,3
20260214,MEX,3
20260214,MEX,3
20260214,USA,3
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,IRQ,3
20260214,IRQ,3
20260214,USA,3
20260214,DNK,3
20260214,USA,3
20260214,USA,3
20260214,SYR,3
20260214,SYR,3
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,UKR,3
20260214,EUR,3
20260214,USA,3
20260214,EUR,4
20260214,UKR,3
20260214,USA,4
20260214,USA,3
20260214,IRN,3
20260214,USA,3
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260214,EUR,4
20260214,USA,4
20260214,EUR,4
20260214,USA,4
20260214,EUR,4
20260214,EUR,4
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,3
20260214,USA,3
20260214,EUR,4
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,4
20260214,USA,3
20260214,EUR,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,EUR,3
20260214,EUR,3
20260214,IRN,3
20260214,IRN,3
20260214,IRN,3
20260214,IRN,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,EUR,3
20260214,USA,3
20260214,USA,4
20260214,USA,3
20260214,USA,4
20260214,EUR,3
20260214,IRN,3
20260214,IRN,3
20260214,USA,4
20260214,GBR,4
20260214,USA,3
20260214,USA,4
20260214,EUR,4
20260214,EUR,4
20260214,USA,3
20260214,USA,4
20260214,IRN,4
20260214,UKR,3
20260214,UKR,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260214,USA,4
20260213,EUR,3
20260214,DEU,3
20260214,USA,4
20260214,USA,4
20260214,USA,3
20260214,SGP,3
20260214,USA,3
20260214,USA,3
20260214,USA,3
20260215,USA,3
20260215,EUR,3
20260215,NGA,3
20260215,NGA,3
20260215,USA,3
20260215,USA,4
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,IRN,3
20260215,USA,3
20260215,DEU,4
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,4
20260215,RUS,3
20260215,NGA,3
20260215,NGA,3
20260215,USA,3
20260215,NGA,3
20260215,NGA,3
20260208,USA,4
20260208,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,3
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,ISR,3
20260215,ISR,3
20260215,ISR,4
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,USA,4
20260215,EUR,3
20260215,EUR,3
20260215,EUR,3
20260215,USA,4
20260215,USA,4
20260215,USA,3
20260215,USA,4
20260215,AUS,3
20260215,PSE,4
20260215,PSE,4
20260215,USA,4
20260215,CHN,3
20260215,CZE,4
20260215,CZE,4
20260215,CZE,4
20260215,USA,4
20260214,EUR,3
20260215,UKR,3
20260215,UKR,3
20260215,USA,4
20260215,CHE,3
20260215,CHE,3
20260215,CHE,4
20260215,CHE,4
20260215,DEU,3
20260215,USA,3
20260215,USA,3
20260215,NGA,4
20260215,USA,4
20260215,USA,4
20260215,USA,3
20260215,VEN,4
20260215,VEN,4
20260215,RUS,3
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,VEN,4
20260215,AFR,4
20260215,USA,4
20260215,USA,4
20260215,USA,3
20260215,VEN,4
20260214,IRN,3
20260215,RUS,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,RUS,4
20260215,USA,3
20260215,USA,3
20260215,USA,3
20260215,CZE,4
20260215,CZE,4
20260215,USA,4
20260215,USA,4
20260215,USA,4
20260215,AFG,3
20260215,AFG,3
20260215,USA,3
20260215,USA,3
20260215,BGD,3
20260215,BGD,3
20260215,DEU,4
20260215,USA,4
20260215,VEN,3
20260215,VEN,3
20260215,VEN,3
20260215,USA,4
20260216,VEN,4
20260216,VEN,4
20260216,CZE,4
20260216,CZE,4
20260216,CZE,4
20260216,USA,3
20260216,RUS,3
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,VEN,4
20260216,USA,3
20260216,VEN,4
20260216,USA,3
20260216,CZE,4
20260216,DEU,4
20260216,DEU,4
20260216,WST,3
20260216,WST,3
20260216,UKR,3
20260216,UKR,3
20260216,UKR,3
20260216,USA,4
20260216,DEU,3
20260216,DEU,3
20260216,DEU,3
20260216,CZE,3
20260216,CZE,3
20260216,USA,3
20260216,CZE,4
20260216,USA,4
20260216,USA,4
20260216,RUS,4
20260216,RUS,4
20260216,HND,3
20260216,HND,3
20260216,USA,4
20260216,USA,4
20260216,RUS,4
20260216,USA,4
20260216,VEN,4
20260216,VEN,4
20260216,CUB,3
20260216,CUB,3
20260216,CUB,3
20260216,CZE,3
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,4
20260216,USA,3
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,3
20260216,USA,4
20260216,SWE,4
20260216,SWE,4
20260216,RUS,4
20260216,CZE,3
20260216,UKR,3
20260216,USA,3
20260216,USA,3
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,AFR,3
20260216,USA,3
20260216,RUS,4
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,4
20260216,GBR,4
20260216,TUR,4
20260216,TUR,4
20260216,USA,3
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,CZE,4
20260216,CZE,4
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,CAN,3
20260216,LBY,3
20260216,USA,3
20260216,USA,3
20260216,IRN,4
20260216,IRN,4
20260216,IRN,4
20260216,IRN,4
20260216,IRN,4
20260216,USA,3
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,USA,4
20260216,VEN,4
20260216,USA,3
20260216,VEN,4
20260216,IRN,4
20260216,USA,3
20260216,GBR,4
20260216,EUR,4
20260216,USA,3
20260216,CZE,4
20260216,CZE,4
20260216,CZE,4
20260216,CZE,4
20260216,DEU,3
20260216,USA,4
20260216,CZE,4
20260216,USA,4
20260216,RUS,4
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,4
20260209,IRN,4
20260216,IRN,4
20260216,IRN,4
20260216,ISR,3
20260216,USA,3
20260216,VEN,4
20260216,USA,3
20260216,BEL,3
20260216,BEL,3
20260216,USA,4
20260216,USA,4
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,4
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,3
20260216,USA,4
20260216,USA,4
20260216,USA,3
20260216,UKR,3
20260216,UKR,4
20260216,UKR,4
20260216,USA,3
20260216,CZE,3
20260216,USA,3
20260216,VEN,3
20260216,VEN,3
20260217,NGA,4
20260217,USA,3
20260217,USA,4
20260217,CUB,4
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260118,USA,4
20260217,USA,4
20260217,USA,4
20260217,DEU,4
20260217,DEU,3
20260217,DEU,3
20260217,USA,4
20260217,USA,4
20260217,USA,3
20260217,USA,4
20260217,USA,3
20260217,IRN,3
20260217,BEL,3
20260217,BEL,3
20260217,BEL,3
20260217,DEU,3
20260217,DEU,3
20260217,TWN,3
20260217,USA,4
20260217,GBR,3
20260217,GBR,3
20260217,GBR,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260118,USA,4
20260217,EUR,3
20260217,VEN,4
20260217,USA,3
20260217,USA,3
20260217,IND,3
20260217,IND,3
20260217,PSE,3
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260217,USA,3
20260217,DEU,3
20260217,WST,3
20260217,WST,3
20260217,RUS,4
20260217,RUS,4
20260217,DEU,3
20260217,DEU,3
20260217,IRL,3
20260217,IRL,3
20260217,IRN,3
20260217,IRN,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,3
20260217,BEL,3
20260217,BEL,3
20260217,WST,3
20260217,LBR,4
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,USA,3
20260217,BEL,3
20260217,BEL,3
20260217,USA,4
20260217,USA,3
20260217,USA,4
20260217,BEL,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,3
20260217,IRN,3
20260217,DEU,3
20260217,IRN,3
20260217,RUS,3
20260217,USA,4
20260217,USA,3
20260217,USA,4
20260217,DEU,3
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260118,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,VEN,4
20260217,BEL,3
20260217,USA,4
20260217,USA,4
20260118,USA,4
20260217,USA,4
20260217,IRN,4
20260217,IRN,4
20260217,USA,3
20260217,USA,3
20260217,DEU,3
20260217,USA,3
20260217,DEU,4
20260217,GBR,3
20260217,IRN,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,VEN,4
20260217,CAN,3
20260217,CAN,3
20260217,MEX,3
20260217,MEX,3
20260217,USA,3
20260217,USA,4
20260217,WST,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,3
20260217,DEU,3
20260217,IRN,3
20260217,USA,3
20260217,USA,3
20260217,CHN,3
20260217,CHN,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,VEN,3
20260217,VEN,3
20260217,GBR,3
20260217,GBR,3
20260217,GBR,3
20260217,GBR,3
20260216,USA,3
20260217,CHN,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,PER,3
20260217,USA,3
20260217,KOR,4
20260217,PER,3
20260217,USA,3
20260217,USA,3
20260217,USA,4
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260217,USA,3
20260217,GUY,3
20260217,USA,4
20260118,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,USA,3
20260217,RUS,3
20260217,RUS,3
20260217,USA,3
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260217,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,DEU,3
20260218,DEU,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,CHN,3
20260218,IRN,3
20260218,USA,4
20260218,DEU,3
20260218,DEU,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,CHN,3
20260218,CHN,3
20260218,CHN,3
20260218,CHN,3
20260218,NGA,3
20260218,NGA,3
20260218,NGA,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,IRN,3
20260218,IND,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,VEN,4
20260218,VEN,4
20260218,VEN,4
20260218,VEN,4
20260218,USA,3
20260218,GBR,3
20260218,USA,3
20260218,GBR,3
20260218,GBR,3
20260218,GBR,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,HND,3
20260218,HND,3
20260218,HND,3
20260218,HND,3
20260218,UKR,3
20260218,DEU,3
20260218,USA,3
20260218,USA,3
20260218,BEL,3
20260218,BEL,3
20260218,CHN,3
20260218,USA,3
20260218,IRN,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,CUB,3
20260218,CUB,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,JAM,4
20260218,JAM,4
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,4
20260218,PSE,3
20260218,PSE,3
20260218,ISR,4
20260218,DNK,3
20260218,DNK,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,EUR,3
20260218,USA,3
20260218,USA,4
20260218,USA,3
20260218,SOM,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,3
20260218,USA,4
20260218,POL,4
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,CUB,3
20260218,IRN,3
20260218,IRN,3
20260218,ISR,3
20260218,ISR,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,MLT,4
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,DEU,3
20260211,USA,3
20260218,CAN,3
20260218,CAN,3
20260218,MEX,3
20260218,MEX,3
20260218,MUS,4
20260218,MUS,4
20260218,ISR,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,USA,4
20260218,USA,3
20260218,USA,3
20260218,MUS,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,IRL,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260218,USA,4
20260218,WST,4
20260218,WST,4
20260218,USA,4
20260218,USA,4
20260218,ISR,3
20260218,USA,4
20260218,IRN,4
20260218,USA,3
20260218,USA,3
20260218,USA,3
20260219,MUS,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,IRN,3
20260219,IRN,3
20260219,ISR,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,ISR,3
20260219,ISR,3
20260219,ISR,4
20260219,USA,3
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,IRN,3
20260219,USA,4
20260219,VEN,4
20260219,VEN,4
20260219,CHN,3
20260219,IRN,4
20260219,USA,3
20260219,USA,4
20260219,RUS,4
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,VEN,4
20260219,VEN,4
20260219,VEN,4
20260219,USA,4
20260219,USA,3
20260219,GBR,4
20260219,GBR,4
20260219,GBR,4
20260219,UKR,3
20260219,UKR,3
20260219,UKR,3
20260219,USA,4
20260219,USA,3
20260219,IRN,3
20260219,DNK,3
20260219,DNK,3
20260219,EUR,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,IRN,3
20260219,USA,3
20260219,USA,3
20260219,IRN,3
20260219,EUR,4
20260219,EUR,3
20260219,USA,3
20260120,CAN,4
20260120,CAN,3
20260219,USA,3
20260219,CHN,3
20260219,USA,4
20260219,GBR,3
20260219,GBR,3
20260219,IRN,3
20260219,USA,3
20260219,USA,3
20260219,DEU,3
20260219,HND,3
20260219,HND,3
20260219,HND,3
20260219,HND,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,IRN,4
20260219,USA,4
20260219,IRN,3
20260219,IRN,3
20260219,UGA,4
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,USA,4
20260219,USA,4
20260219,GBR,4
20260219,GBR,4
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260212,USA,3
20260212,USA,3
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,PSE,3
20260219,USA,3
20260219,GBR,3
20260219,GBR,3
20260219,GBR,3
20260219,MUS,3
20260219,MUS,3
20260219,PSE,3
20260219,USA,3
20260219,PSE,3
20260219,GBR,3
20260219,GBR,3
20260219,GBR,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,IRN,3
20260219,GBR,3
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,CHN,4
20260219,CHN,4
20260219,USA,3
20260219,USA,3
20260219,IRN,3
20260219,IRN,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,NGA,4
20260219,NGA,4
20260219,GBR,3
20260219,AUS,4
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,IRN,3
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,IRN,4
20260219,AUS,4
20260219,AUS,4
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260219,USA,4
20260219,USA,4
20260219,USA,3
20260219,USA,3
20260219,GBR,3
20260219,GBR,3
20260219,GBR,3
20260219,RUS,3
20260219,USA,3
20260219,GBR,4
20260219,SDN,4
20260219,USA,3
20260219,USA,3
20260219,USA,3
20260219,USA,4
20260220,GBR,3
20260220,GBR,3
20260220,GBR,3
20260220,GBR,3
20260220,USA,3
20260220,MUS,3
20260220,MUS,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,IRN,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,MEX,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,ISR,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,RUS,3
20260220,USA,3
20260220,USA,3
20260220,GBR,3
20260220,GBR,3
20260220,GBR,3
20260220,GBR,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,IRN,3
20260220,USA,3
20260220,NZL,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,IRN,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,ISR,3
20260220,GBR,4
20260220,GBR,4
20260220,GBR,3
20260220,IRN,3
20260220,KOR,3
20260220,KOR,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,AZE,3
20260220,IRN,3
20260220,IRN,3
20260220,IRN,3
20260220,IRN,3
20260220,IRN,3
20260220,IRN,3
20260220,USA,3
20260220,RUS,3
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,RUS,3
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,IRN,3
20260220,IRN,3
20260220,USA,3
20260220,USA,3
20260220,SDN,3
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,IRN,4
20260220,HND,3
20260220,HND,3
20260220,HND,3
20260220,HND,3
20260220,USA,3
20260220,FRA,3
20260220,FRA,3
20260220,IRN,3
20260220,USA,4
20260220,USA,4
20260121,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,IRN,3
20260220,IRN,3
20260220,USA,3
20260220,IRN,3
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,IRN,3
20260220,ISR,4
20260220,USA,4
20260220,IRN,4
20260220,USA,3
20260220,USA,3
20260220,CUB,3
20260220,USA,4
20260220,NOR,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,BEL,4
20260220,BEL,4
20260220,BEL,4
20260220,BEL,4
20260220,BEL,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,CHL,4
20260220,CHL,4
20260220,LBN,3
20260220,LBN,3
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,IRN,3
20260220,IRN,3
20260220,USA,3
20260220,USA,4
20260220,GBR,4
20260220,USA,4
20260220,USA,4
20260220,SDN,3
20260220,SDN,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260220,USA,3
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,4
20260220,USA,3
20260220,USA,4
20260220,USA,3
20260220,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,4
20260221,CHN,3
20260221,ISR,4
20260221,CHN,3
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,IRN,3
20260221,IRN,4
20260221,USA,3
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,USA,3
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,GBR,4
20260221,GBR,4
20260221,GBR,4
20260221,GBR,4
20260221,USA,4
20260221,CHL,4
20260221,CHL,4
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,USA,4
20260221,IRN,3
20260221,IRN,3
20260221,IRN,3
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,USA,3
20260221,USA,4
20260221,CAN,3
20260221,CAN,4
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,POL,4
20260221,USA,4
20260221,USA,4
20260221,CHN,3
20260221,CHN,4
20260221,CHN,4
20260221,CHN,4
20260221,CHN,4
20260221,USA,4
20260221,USA,4
20260221,PRK,3
20260221,PRK,3
20260221,PRK,4
20260221,PRK,4
20260221,USA,3
20260221,USA,3
20260221,ISR,4
20260221,IRN,3
20260221,USA,3
20260221,USA,4
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,DEU,3
20260221,EUR,3
20260221,USA,4
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,ISR,3
20260221,ISR,3
20260221,USA,3
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,IRN,4
20260221,USA,4
20260221,ISR,3
20260221,ISR,4
20260221,ISR,4
20260221,USA,3
20260221,ISR,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,USA,4
20260221,USA,4
20260221,USA,3
20260221,ISR,3
20260221,ISR,3
20260221,ISR,3
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260221,EUR,3
20260221,EUR,4
20260221,USA,4
20260221,USA,3
20260221,USA,3
20260221,USA,3
20260222,USA,3
20260222,USA,3
20260222,ISR,3
20260222,ISR,4
20260222,ISR,4
20260222,ISR,4
20260222,USA,3
20260222,USA,3
20260222,USA,3
20260222,USA,3
20260222,USA,3
20260222,USA,3
20260222,USA,3
20260222,GBR,3
20260222,GBR,3
20260222,GBR,3
20260222,USA,3
20260222,USA,4
20260222,USA,4
20260222,USA,3
20260222,DEU,3
20260222,RUS,4
20260222,RUS,4
20260222,USA,4
20260222,DNK,3
20260222,DNK,3
20260222,USA,4
20260222,USA,4
20260222,ISR,3
20260222,ISR,3
20260222,USA,3
20260222,USA,4
20260222,USA,4
20260222,USA,3
20260222,USA,3
20260222,ISR,3
20260222,USA,4
20260222,USA,3
20260222,ISR,3
20260222,ISR,3
20260222,ISR,4
20260222,ISR,4
20260222,USA,4
20260222,USA,4
20260222,IRN,3
20260222,FRA,3
20260222,FRA,3
20260222,ISR,3
20260222,ISR,3
20260222,USA,4
20260222,USA,4
20260222,USA,4
20260123,USA,3
20260222,USA,4
20260222,USA,3
20260222,USA,3
20260222,USA,4
20260222,USA,3
20260222,CAN,3
20260222,CAN,3
20260222,USA,3
20260222,ISR,3
20260222,USA,3
20260222,USA,4
20260222,USA,4
20260222,USA,3
20260222,USA,3
20260222,ISR,3
20260222,ISR,3
20260222,USA,3
20260222,USA,3
20260222,USA,4
20260222,USA,4
20260222,USA,3
20260222,USA,3
20260222,IRN,4
20260222,USA,4
20260222,USA,4
20260222,USA,4
20260222,USA,4
20260222,USA,4
20260222,USA,4
20260222,IRN,3
